"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1963715970805219408","Thu Sep 04 21:29:06 +0000 2025","0","Kepolisian Resor Kepulauan Tanimbar Bhabinkamtibmas desa arui bab sosialisasikan literasi digital kepada masyarakat #kapolreskepulauantanimbar #divisihumaspolri https://t.co/AOIHdbpaxn","1963715970805219408","https://pbs.twimg.com/media/G0CFRIOaAAAOKaD.jpg","","in","","0","0","0","https://x.com/undefined/status/1963715970805219408","1461254089",
"1963655493681123529","Thu Sep 04 17:28:47 +0000 2025","0","Sosialisasi Kehumasan Dalam rangka memberikan pemahaman terkait hal ikhwal kehumasan kejahatan siber dan literasi digital kepada personel Polres Metro. (Kamis 4/9/2025) https://t.co/EOhblqy1VT","1963655493681123529","https://pbs.twimg.com/media/G0BOQ7ybkAIrh36.jpg","","in","","0","0","0","https://x.com/undefined/status/1963655493681123529","930699248047415296",
"1963653544005046536","Thu Sep 04 17:21:05 +0000 2025","0","Pemerintah perlu memperkuat program edukasi anti-kekerasan &amp; literasi digital terutama bagi remaja. Penting juga untuk menangani akar masalah kemiskinan dan ketidaksetaraan agar mereka tidak mudah diintervensi oleh pihak tak bertanggung jawab.","1963653557363904614","","txtdarillm","in","","0","0","0","https://x.com/undefined/status/1963653557363904614","1795100176639815680",
"1963631524055507042","Thu Sep 04 15:53:32 +0000 2025","5","Selain literasi finansial sepertinya literasi teknologi juga harus digenjot sbg skala prioritas. Gw heran dgn yg kegocek platform AI-detector. Bruh lu bisa punya file digital buatan asli tanpa campur tangan AI dan ttp masih kena label AI-generated sampe diatas 60% bahkan 100%.","1963631524055507042","","","in","","0","0","0","https://x.com/undefined/status/1963631524055507042","1706739906750693376",
"1963625772666728883","Thu Sep 04 15:30:41 +0000 2025","0","Seksi Humas Polres Bungo melaksanakan kegiatan Literasi Digital bagi Satuan Kerja (Satker) Polres Bungo Dalam upaya meningkatkan pemahaman dan keterampilan personel dalam menghadapi perkembangan teknologi digital https://t.co/x0id2x96KS","1963625772666728883","https://pbs.twimg.com/media/G0AzNpLagAAR5yC.jpg","","in","","0","0","0","https://x.com/undefined/status/1963625772666728883","1202609755002290177",
"1963617097701101635","Thu Sep 04 14:56:12 +0000 2025","0","Gua tadi kann matkul literasi digital nah abis itu dibuat kelompok berdasarkan dari hitungan acak nahh pas ngerjain tugas tadi kel ku ni ga jabarin per poin malah langsung secara umum dan g to the point gtu nah aku kebagian handle nomor dua yg mana aku ngerjain nya point ","1963617097701101635","","","in","","0","0","0","https://x.com/undefined/status/1963617097701101635","1706478564336599040",
"1963581138343268601","Thu Sep 04 13:06:52 +0000 2025","1","Intinya sama seperti ketika kita menghadapi hoaks. Saya yakin kita semua udah pada pinter dan melek literasi digital. Sekian racauan ini. Saya mau ngoding lagi.","1963589580172779614","","eLAmaravati","in","","0","0","0","https://x.com/undefined/status/1963589580172779614","1147288997531541504",
"1963575166476116098","Thu Sep 04 12:09:35 +0000 2025","0","Literasi digital itu aset. Semakin kita paham semakin kita aman dari hoaks. Ayo Bersama Menjaga Indonesia #ResetIndonesia https://t.co/jCvyFLE0O5","1963575166476116098","","","in","","0","0","0","https://x.com/undefined/status/1963575166476116098","1878914569898168320",
"1963574231033086035","Thu Sep 04 12:05:52 +0000 2025","0","Literasi digital itu bekal kita di era modern. Wajib punya! Ayo Bersama Menjaga Indonesia #ResetIndonesia https://t.co/4whZBqFkDN","1963574231033086035","","","in","","0","0","0","https://x.com/undefined/status/1963574231033086035","1908756654373691394",
"1963573460510122102","Thu Sep 04 12:02:49 +0000 2025","0","Bangun imunitas digital kita dari hoaks. Dengan apa? Literasi! Ayo Bersama Menjaga Indonesia #ResetIndonesia https://t.co/tmAqx2Ytta","1963573460510122102","","","in","","0","0","0","https://x.com/undefined/status/1963573460510122102","1908562908109234176",
"1963573299310407750","Thu Sep 04 12:02:10 +0000 2025","0","Literasi digital itu kunci. Kita bisa bedakan mana yang fakta mana yang cuma opini. Ayo Bersama Menjaga Indonesia #ResetIndonesia https://t.co/Mxq8w2FgBQ","1963573299310407750","","","in","","0","0","0","https://x.com/undefined/status/1963573299310407750","1908927138075656192",
"1963560554867392707","Thu Sep 04 11:11:32 +0000 2025","357","Literasi Digital Literasi Platform Dan kita juga perlu: Literasi Buzzer https://t.co/FnFTGRbBoM","1963560554867392707","","","in","","4","6","147","https://x.com/undefined/status/1963560554867392707","34075325",
"1963517044919308397","Thu Sep 04 08:18:38 +0000 2025","0","Kasi Humas Polres Sawahlunto AKP Febrijoni memberikan sosialisasi penting terkait literasi digital saat memimpin apel siang di halaman Mapolres Sawahlunto Rabu (04/09/2025). https://t.co/qSJo224Mpf","1963517044919308397","https://pbs.twimg.com/media/Gz_QV3XaQAARJ-z.jpg","","in","","0","0","0","https://x.com/undefined/status/1963517044919308397","1262560921471217665",
"1963454235267252454","Thu Sep 04 05:49:05 +0000 2025","0","@blooming63 Informasi palsu bisa menghancurkan kepercayaan mari perkuat literasi digital kita. #JagaKeutuhanIndonesia Waspada Provokator Pemecah","1963479407726616803","","blooming63","in","","0","0","0","https://x.com/undefined/status/1963479407726616803","1951295555638009859",
"1963469687565504751","Thu Sep 04 05:10:27 +0000 2025","0","Kemenko Polkam Perkuat Literasi Digital Jadi Benteng Lawan Judi Daring https://t.co/YdREvOexXb #KemenkoPolkam #DeputiKominfo","1963469687565504751","","","in","","1","6","0","https://x.com/undefined/status/1963469687565504751","4787817264",
"1963454235267252454","Thu Sep 04 05:00:46 +0000 2025","0","@blooming63 Berita bohong dan ujaran kebencian bisa memicu perpecahan. Mari bijak dalam menerima informasi dan perkuat literasi digital kita #JagaKeutuhanIndonesia Waspada Provokator Pemecah","1963467251618812294","","blooming63","in","","0","0","0","https://x.com/undefined/status/1963467251618812294","1942781060041039875",
"1963447480613253243","Thu Sep 04 04:06:16 +0000 2025","0","@yunesafess aku juga ada literasi digital sama agama islam barangkali ada yg butuh","1963453536500629550","","yunesafess","in","","0","1","0","https://x.com/undefined/status/1963453536500629550","1772633311216824320",
"1963447829655064580","Thu Sep 04 03:43:36 +0000 2025","6","Internalisasi Kehumasan Kanit Kamsel Sat Lantas Polres Klungkung Beri Edukasi Literasi Digital kepada Masyarakat #poldabali #humaspoldabali #polripresisi #poskopresisipoldabali #polresklungkungpoldabali #humaspolresklungkungpoldabali #polriuntukmasyarakat https://t.co/ZUgY3QJ6TA","1963447829655064580","https://pbs.twimg.com/media/Gz-RRsUasAALaYn.jpg","","in","","0","0","0","https://x.com/undefined/status/1963447829655064580","1004222775488204800",
"1963447480613253243","Thu Sep 04 03:42:13 +0000 2025","0","halo rek! nesa! maba! buat yang lagi cari buku Literasi Digital aku ready ni https://t.co/wOHIInJiXl","1963447480613253243","https://pbs.twimg.com/media/Gz-RFBfXsAAzjGX.jpg","","in","","0","1","0","https://x.com/undefined/status/1963447480613253243","4217993619",
"1963439309609963830","Thu Sep 04 03:10:06 +0000 2025","0","Program ini wujud kolaborasi PLN &amp; Dompet Dhuafa dorong literasi digital dan peningkatan kompetensi guru. Baca lebih lanjut melalui link ini : https://t.co/g4ahjFBf8e https://t.co/mZ1aqOCTQF","1963439401645871249","https://pbs.twimg.com/media/Gz-JutYbkAMnt1b.jpg","infoenergi_id","in","","0","0","0","https://x.com/undefined/status/1963439401645871249","1207349053970739202",
"1963436390680875463","Thu Sep 04 02:58:09 +0000 2025","0","#TemanPemilih Anggota KPU Kabupaten Jepara Muhammadun menjadi narasumber dalam dalam workshop bertema Belajar Menulis: Upaya Literasi Santri di Tengah Demokrasi Digital Senin (1/9/2025). Kegiatan berlangsung di Pondok Pesantren Bumi Kartini Jepara dan diikuti para santri. https://t.co/G12C8zywWk","1963436390680875463","https://pbs.twimg.com/media/Gz-GdSdbkAA4qN8.jpg","","in","","0","0","0","https://x.com/undefined/status/1963436390680875463","3409871354",
"1963421146260673027","Thu Sep 04 01:57:34 +0000 2025","0","Sialan ni modul literasi digital isinya etika berinternet presiden lu noh sewa buzzer","1963421146260673027","","","in","","0","0","0","https://x.com/undefined/status/1963421146260673027","1013962801168019457",
"1963396458532508060","Thu Sep 04 00:19:28 +0000 2025","0","Kapolresta Balikpapan Tekankan Pentingnya Kehumasan dan Literasi Digital bagi Personel Polri Balikpapan Polresta Balikpapan terus berupaya meningkatkan kapasitas sumber daya manusia khususnya dalam menghadapi tantangan komunikasi publik era digital. #HumasPolrestaBalikpapan https://t.co/V34ZTQ2gcv","1963396458532508060","https://pbs.twimg.com/media/Gz9iqvDagAAHcKe.jpg","","in","","0","0","0","https://x.com/undefined/status/1963396458532508060","1641314007503228928",
"1963366592181670390","Wed Sep 03 22:20:47 +0000 2025","0","Mahasiswi KKNMas 2025 Sosialisasi Literasi Digital di SDN 03 Desa Dosan https://t.co/4xj5V5Bc1M","1963366592181670390","","","in","","0","0","0","https://x.com/undefined/status/1963366592181670390","1541606354179465216",
"1963302202531025118","Wed Sep 03 18:04:56 +0000 2025","0","mari kita tingkatkan literasi digital biar selalu waspada sm hoaks https://t.co/Chleb4SRWz","1963302202531025118","https://pbs.twimg.com/media/Gz8M8ZkbkAU0Bed.jpg","","in","","0","0","0","https://x.com/undefined/status/1963302202531025118","2842046911",
"1963290484723651065","Wed Sep 03 17:18:22 +0000 2025","1","Mengapa Literasi Digital Penting? https://t.co/d5CGZ96jbH","1963290484723651065","https://pbs.twimg.com/media/Gz8CR4AbQAA7Ozd.jpg","","in","","0","0","0","https://x.com/undefined/status/1963290484723651065","1092967217782640640",
"1963194054105043259","Wed Sep 03 13:53:29 +0000 2025","0","@tanyakanrl Dari pada pelatihan militer pasca pelantikan ada baiknya para menteri dan jajarannya diikutkan pelatihan publik speaking literasi media digital dan kegiatan amal kemanusiaan. Tiap hari ada aja pejabat yang pernyataannya nyakitin hati mungil rakyat :(","1963238922626195754","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1963238922626195754","1027203530614923265",
"1963224250870902882","Wed Sep 03 12:55:11 +0000 2025","0","-ness disini ada yang MKU Literasi Digital Kemanusiaan hari Rabu jam 13.00 dosen ibu Prima Novitasari gak??? sender blm ketemu grupnya sampe skr jadi ga ikut pembelajaran dr minggu kemarin kalo ada yg ud masuk komen ya nnti sender dm. thanku so much!! ","1963224250870902882","","","in","","0","0","0","https://x.com/undefined/status/1963224250870902882","2642629536",
"1963205961122009389","Wed Sep 03 11:42:30 +0000 2025","0","Kantor Perwakilan Bank Indonesia Provinsi Bali sukses menggelar rangkaian kegiatan QRIS Jelajah Budaya Indonesia (QJI) Bali #bankindonesia #qris #umkm #bali https://t.co/iKi8zjD08J","1963205961122009389","","","in","","0","1","0","https://x.com/undefined/status/1963205961122009389","1293295315148140545",
"1963179648667324615","Wed Sep 03 09:58:14 +0000 2025","0","(6/7) Bagaimana menghadapinya? Jangan langsung percaya Cek sumber resmi Gunakan tools fact-checking Tingkatkan literasi digital Pelengkap: Waspada sebelum share konten. https://t.co/fhl3nPSBOq","1963179720943493350","https://pbs.twimg.com/media/Gz6djJUaAAApTZv.jpg","DigitalOasisID","in","","0","1","0","https://x.com/undefined/status/1963179720943493350","2273930977",
"1963168401419100516","Wed Sep 03 09:13:15 +0000 2025","0","Mengapa Literasi Digital Penting? -Akses Informasi Dengan Literasi Digital kita bisa mengakses informasi dari berbagai sumber di internet. -Jejak Digital Membangun jejak digital yang positif. Apa yang kamu unggah hari ini bisa dilihat selamanya. Jagalah reputasi dan privasimu https://t.co/VfV04pzO7g","1963168401419100516","https://pbs.twimg.com/media/Gz6TQbcboAA0WyO.jpg","","in","","0","0","0","https://x.com/undefined/status/1963168401419100516","1239807160793452550",
"1963164531795824982","Wed Sep 03 08:57:52 +0000 2025","0","Pemkab Gunung Mas Tingkatkan Literasi Digital Lewat Lomba vVdeo Konten https://t.co/qmefVvlFN6","1963164531795824982","","","in","","0","0","0","https://x.com/undefined/status/1963164531795824982","1428192472664973312",
"1963158154352406851","Wed Sep 03 08:35:45 +0000 2025","0","Makanya kenapa dibangunnya digital literasi di jurusan saya Ilmu Komunikasi agar tuanya gak kayak anda bu kalau ibu mahasiswa ibu udah abis sama dosen digital literasi saya krna dianggap gak bisa membaca informasi bahkan kayaknya balik TK aja","1963158963404386410","","yslbeel","in","","0","0","0","https://x.com/undefined/status/1963158963404386410","955073876",
"1963154620701684093","Wed Sep 03 08:18:29 +0000 2025","1","Statistik eLiPSKI Juni Juli 2025. Juli 2025: 883 judul buku/kitab digital tersedia 975.701 viewers. ⬇️ 9.110 unduhan. Temuan ini menegaskan bhwa eLiPSKI semakin brperan sebagai pusat literasi digital Islam mndukung penguatan pengetahuan srta playanan keagamaan di Indonesia","1963154620701684093","","","in","","0","1","0","https://x.com/undefined/status/1963154620701684093","1832937391642050560",
"1963152595217727780","Wed Sep 03 08:12:02 +0000 2025","1","Lindungi dirimu dan orang di sekitar dengan MCAB: M: Cek sumber dulu C: Cross-check ke media tepercaya A: Analisa konten sebelum share B: Blok akun provokatif Literasi digital itu benteng siber. Jangan diam saat disinformasi berkeliaran.","1963152995211747788","","Reformasiber","in","","0","0","0","https://x.com/undefined/status/1963152995211747788","1934873169632088065",
"1963147026205745493","Wed Sep 03 07:48:19 +0000 2025","0","SEMINAR PARENTING: LITERASI KEUANGAN Dalam mempelajari literai keuangan di era digital Universitas Bina Sarana Informatika bersama @danacita_id hadir dalam Seminar Parenting dengan tema: Literasi Keuangan di Era Digital https://t.co/66A2AG3D3g","1963147026205745493","","","in","","0","0","0","https://x.com/undefined/status/1963147026205745493","3527981779",
"1963143806263480386","Wed Sep 03 07:35:31 +0000 2025","0","[ICYMI] Taksonomi ini bisa diaplikasikan ke dalam ranah digital. Karena dunia digital sudah digadang menjadi roh pendidikan di abad-21 pembelajaran literasi digital pun bisa ditaksonomikan. https://t.co/xIam8rkRlD","1963143806263480386","","","in","","0","0","0","https://x.com/undefined/status/1963143806263480386","146060482",
"1963118294304485523","Wed Sep 03 05:54:09 +0000 2025","0","literasi digital yang cukup tinggi. Mereka bisa langsung mikir ke arah mitigasi risiko cyber crime sebelum menyerahkan data pribadinya termasuk IMEI. Ini bagus sih.","1963118297349849539","","captdhika27","in","","0","0","0","https://x.com/undefined/status/1963118297349849539","1187006765314928646",
"1963095808615841956","Wed Sep 03 05:48:53 +0000 2025","0","@seenzaga Dengan literasi digital kita bisa lebih bijak dalam bersosmed. ️ #IndonesiaDamaiBersatu Dahulukan Dialog Terbuka","1963116969831313580","","seenzaga","in","","0","0","0","https://x.com/undefined/status/1963116969831313580","1916749424300367872",
"1963095808615841956","Wed Sep 03 05:45:56 +0000 2025","0","@seenzaga Literasi digital itu senjata masa kini. Ayo jadi pengguna medsos yang cerdas! #IndonesiaDamaiBersatu Dahulukan Dialog Terbuka","1963116228026786086","","seenzaga","in","","0","0","0","https://x.com/undefined/status/1963116228026786086","1468924562741989379",
"1962804759645307337","Tue Sep 02 09:08:16 +0000 2025","0","#HalloSahabatBawaslu Komunitas Digital Pengawasan Partisipatif adalah forum digital yang melibatkan masyarakat luas untuk bersama-sama: Membangun percakapan &amp; literasi Pemilu Menyebarkan informasi pengawasan Memperkuat komunikasi antar pihak #AyoAwasiBersama https://t.co/V78qCxm0HN","1962804759645307337","https://pbs.twimg.com/media/Gz1IGOCbkAAx0ss.jpg","","in","","0","0","0","https://x.com/undefined/status/1962804759645307337","1104919685177344001",
"1962802848703684843","Tue Sep 02 09:00:40 +0000 2025","0","Wow buzzer berbayar dengan honor fantastis Rp150 juta bikin heboh! Yuk tingkatkan literasi digital biar gak mudah terjebak info yang dipolarisasi. Demokrasi sehat dimulai dari kita yang cerdas! #StopDisinformasi #LiterasiDigital https://t.co/vzvCFD64aE","1962802848703684843","https://pbs.twimg.com/media/Gz1GwvpaoAUo0yD.jpg","","in","","0","0","0","https://x.com/undefined/status/1962802848703684843","1370244098834141188",
"1962802417986404425","Tue Sep 02 08:58:58 +0000 2025","37","Perhimpunan Bulanan Penjawat Awam kita terus melangkah ke agenda lebih besar memperkasa rakyat dengan ilmu tenaga Hari ini Laman Web Literasi Tenaga Malaysia (MELP) rasmi dilancarkan pada 31 Ogos 2025 sebagai pusat rujukan digital utama untuk semua lapisan masyarakat. https://t.co/l745dSYj9F","1962802417986404425","https://pbs.twimg.com/media/Gz1GYylbUAA94H3.jpg","","in","","0","1","5","https://x.com/undefined/status/1962802417986404425","90040600",
"1962800212214456696","Tue Sep 02 08:50:12 +0000 2025","0","KEMKOMDIGI BERI PELATIHAN LITERASI DIGITAL BAGI KOPERASI MERAH PUTIH https://t.co/uVyr1RKdjn","1962800212214456696","","","in","","0","0","0","https://x.com/undefined/status/1962800212214456696","159014326",
"1962794516320264699","Tue Sep 02 08:41:45 +0000 2025","1","@rachlannashidik Di era sekarang kaum cendekiawan pun tak luput dari paparan post-truth. Bukan semata soal usia atau teknologi melainkan karena literasi digital yang timpang bias psikologis dan algoritma media sosial yang membentuk ruang gema informasi.","1962798085723300033","","rachlannashidik","in","","0","0","0","https://x.com/undefined/status/1962798085723300033","1817790468060741632",
"1962771629173563412","Tue Sep 02 06:56:37 +0000 2025","108","️ Ketika ini banyak maklumat tidak tepat dikongsi di media sosial oleh individu yang tidak mempunyai kredibiliti mahupun autoriti. Masalah media sosial ialah banyak maklumat tidak sahih tersebar tetapi tahap literasi digital masih rendah. - https://t.co/NDnWYS1600","1962771629173563412","https://pbs.twimg.com/media/Gz0qY4YaYAAhFvr.jpg","","in","","7","2","96","https://x.com/undefined/status/1962771629173563412","114914506",
"1962768527473225762","Tue Sep 02 06:44:35 +0000 2025","0","Dalam kegiatan tersebut para siswa diajak mengenal literasi sejak dini melalui berbagai aktivitas menarik. Mereka menyimak serta membaca buku-buku digital yang tersedia di laman budi.kemendikdasmen. Selain itu setiap anak juga berkesempatan membaca dan mengulas satu buku","1962768599610990972","","balaibhskalsel","in","","0","1","0","https://x.com/undefined/status/1962768599610990972","700676990722924544",
"1933785436478189997","Tue Sep 02 04:41:25 +0000 2025","0","@wzxxyw @lylivalley halo kak aku lagi butuh narasumber untuk diwawancarai untuk penelitianku tentang Pengaruh Literasi Keuangan Digital Generasi Z terhadap Ketahanan Finansial dalam Menghadapi Pinjaman Online di Daerah Khusus Jakarta. Aku boleh DM kakak terkait hal ini? Terima kasih ","1962737606267150815","","wzxxyw","in","","0","0","0","https://x.com/undefined/status/1962737606267150815","1551621720825479168",
"1808274718333849976","Tue Sep 02 04:37:09 +0000 2025","0","@an4kgembal4 @cithetic haloo kak aku lagi melakukan penelitian wawancara mendalam terkait Pengaruh Literasi Keuangan Digital Generasi Z terhadap Ketahanan Finansial dalam Menghadapi Pinjaman Online di Daerah Khusus Jakarta. Sekiranya dari kakak bersedia menjadi narasumber dalam wawancara ini? ","1962736529060831554","","an4kgembal4","in","","0","0","0","https://x.com/undefined/status/1962736529060831554","1551621720825479168",
"1962728275899490704","Tue Sep 02 04:04:21 +0000 2025","0","Penipuan Online Marak Mahasiswa KKN Umuka Bekali Ibu-Ibu PKK Literasi Digital - https://t.co/CZLQFUzljG https://t.co/fjlyyG47M4","1962728275899490704","https://pbs.twimg.com/media/Gz0C9zcaoAMX9Ta.png","","in","","0","0","0","https://x.com/undefined/status/1962728275899490704","949224511508955136",
"1962556271338627142","Mon Sep 01 16:40:52 +0000 2025","3","Problem mendasar: digital gap minimnya literasi keamanan dan etika digital serta bias konsentrasi di kota2 besar. Tanpa investasi masif pada digital literacy untuk seluruh spektrum usia dan segmentasi sosial (termasuk UMKM petani masyarakat adat) Indonesia akan menjadi","1962556271338627142","","","in","","0","0","0","https://x.com/undefined/status/1962556271338627142","21760657",
"1962502628031746154","Mon Sep 01 16:34:03 +0000 2025","0","@thelakeshadow Netizen harus melek literasi digital","1962554557252374807","","thelakeshadow","in","","0","0","0","https://x.com/undefined/status/1962554557252374807","1698917135970607104",
"1962534125509967876","Mon Sep 01 15:12:52 +0000 2025","0","Dalam rangka mendukung peningkatan literasi digital dan optimalisasi pemanfaatan perpustakaan digital Perpustakaan Sesko TNI menyelenggarakan kegiatan Pelatihan E-Library yang dilaksanakan pada 1-3 September 2025. https://t.co/hXHNDWp0ZW","1962534125509967876","https://pbs.twimg.com/media/GzxSX7SbQAA1zZc.jpg","","in","","0","0","0","https://x.com/undefined/status/1962534125509967876","1762052344647434240",
"1962483519927566623","Mon Sep 01 15:00:14 +0000 2025","1","@yunesafess aku ada buku literasi digital ada 2 sm punya temen yg mau dm aja (ktt)","1962530947322220733","","yunesafess","in","","0","0","0","https://x.com/undefined/status/1962530947322220733","1822656965522477056",
"1962530899372671295","Mon Sep 01 15:00:03 +0000 2025","0","Dengan literasi digital masyarakat bisa lebih bijak menghadapi berbagai ancaman online #SalingJaga https://t.co/a2PmK8okkj","1962530899372671295","","","in","","0","0","0","https://x.com/undefined/status/1962530899372671295","1942201483505917952",
"1962527993600897101","Mon Sep 01 14:48:30 +0000 2025","0","Dengan literasi digital kita bisa melawan social engineering dan melindungi generasi mendatang #SalingJaga https://t.co/VGhFD4tMiA","1962527993600897101","","","in","","0","0","0","https://x.com/undefined/status/1962527993600897101","1942362806185349120",
"1962527801644314966","Mon Sep 01 14:47:44 +0000 2025","0","Literasi digital melatih kita agar tidak mudah dimanipulasi dengan teknik psikologis #SalingJaga https://t.co/TeExc4Q81D","1962527801644314966","","","in","","0","0","0","https://x.com/undefined/status/1962527801644314966","1924007107961012225",
"1962526810006011919","Mon Sep 01 14:43:48 +0000 2025","0","Literasi digital adalah perisai paling kuat melawan serangan social engineering modern #SalingJaga https://t.co/9x6pq8Kk7P","1962526810006011919","","","in","","0","0","0","https://x.com/undefined/status/1962526810006011919","1908686760818999296",
"1962526652904112175","Mon Sep 01 14:43:10 +0000 2025","0","Dengan literasi digital yang kuat kita mampu melawan segala bentuk manipulasi social engineering #SalingJaga https://t.co/8uRPK6gZzN","1962526652904112175","","","in","","0","0","0","https://x.com/undefined/status/1962526652904112175","1908750084461793280",
"1962526584084046324","Mon Sep 01 14:42:54 +0000 2025","0","Kita bisa mencegah social engineering dengan berbagi pengetahuan literasi digital pada lingkungan sekitar #SalingJaga https://t.co/9X1rEUwHau","1962526584084046324","","","in","","0","0","0","https://x.com/undefined/status/1962526584084046324","1908922405860323328",
"1962525764215062545","Mon Sep 01 14:39:38 +0000 2025","0","Dengan kewaspadaan dan edukasi literasi digital kita bisa melawan social engineering bersama-sama #SalingJaga https://t.co/EozQshYpOL","1962525764215062545","","","in","","0","0","0","https://x.com/undefined/status/1962525764215062545","1908869758017064960",
"1962525719432450440","Mon Sep 01 14:39:28 +0000 2025","0","Serangan ini sulit dideteksi perangkat lunak sehingga peran literasi digital manusia sangat penting #SalingJaga https://t.co/FRxNqXFUmY","1962525719432450440","","","in","","0","0","0","https://x.com/undefined/status/1962525719432450440","1908853562467037184",
"1962525359443792028","Mon Sep 01 14:38:02 +0000 2025","0","Social engineering memanfaatkan kelengahan manusia untuk mencuri data sehingga literasi digital sangat penting dimiliki semua orang #SalingJaga https://t.co/954o2U4kKK","1962525359443792028","","","in","","0","0","0","https://x.com/undefined/status/1962525359443792028","1878914569898168320",
"1962525006933463445","Mon Sep 01 14:36:38 +0000 2025","0","Pendidikan literasi digital harus digencarkan agar masyarakat lebih waspada terhadap manipulasi social engineering. #SalingJaga https://t.co/TjUvWH0QNd","1962525006933463445","","","in","","0","0","0","https://x.com/undefined/status/1962525006933463445","1908518469815189504",
"1962524898871439732","Mon Sep 01 14:36:12 +0000 2025","0","Kesadaran literasi digital masyarakat rendah membuat social engineering terus menjadi ancaman nyata setiap hari. #SalingJaga https://t.co/FZqj2dfdap","1962524898871439732","","","in","","0","0","0","https://x.com/undefined/status/1962524898871439732","1908842128408547328",
"1962524506720817462","Mon Sep 01 14:34:39 +0000 2025","0","Literasi digital penting agar masyarakat lebih waspada terhadap jebakan social engineering di dunia maya. #SalingJaga https://t.co/cbGvc3Rk7y","1962524506720817462","","","in","","0","0","0","https://x.com/undefined/status/1962524506720817462","1908488972528975873",
"1962524287790703023","Mon Sep 01 14:33:46 +0000 2025","0","Social engineering bisa dicegah dengan edukasi literasi digital dan sikap kritis terhadap setiap informasi. #SalingJaga https://t.co/QGU7iqLogP","1962524287790703023","","","in","","0","0","0","https://x.com/undefined/status/1962524287790703023","1878982400975179776",
"1962519856961765389","Mon Sep 01 14:16:10 +0000 2025","0","Upaya membekali siswa dengan soft skill kepemimpinan perilaku organisasi dan literasi digital terus digencarkan sekolah. Salah satunya dilakukan SMA Negeri 2 Sukawati yang bekerja sama dengan Unwar melalui kegiatan pengabdian kepada masyarakat https://t.co/b8bNGhLZm7","1962519856961765389","","","in","","0","0","0","https://x.com/undefined/status/1962519856961765389","2655442453",
"1962509633970651198","Mon Sep 01 13:35:33 +0000 2025","0","doain aku ya biar abis ini bisa ngelatih literasi lagi baik yg digital hukum dll soalnya aku gamau bodoh dan dibodoh bodohin ","1962509633970651198","","","in","","0","0","0","https://x.com/undefined/status/1962509633970651198","1802954090814771200",
"1962505951698952269","Mon Sep 01 13:20:56 +0000 2025","0","Komdigi bicara ancaman digital. Tapi siapa yg biarkan ruang digital dipenuhi judi online selama bertahun-tahun? Siapa yang gagal pastikan literasi digital dan keamanan platform? Sekarang semua ditimpakan ke pendemonstrasi ","1962505956811817397","","princeroemit","in","","0","1","0","https://x.com/undefined/status/1962505956811817397","152296490",
"1962491495224926532","Mon Sep 01 12:23:28 +0000 2025","6","Di era digital literasi digital adalah keterampilan hidup. Namun hal tersebut merupakan tantangan bagi teman Tunanetra. Menurut Kak Ramadhani Ray ada 3 faktor yang menjadi penghalang kesetaraan. Baca artikel lengkapnya di: https://t.co/JiRKEUfgov Berikan opinimu juga ya! https://t.co/tKBFXNd9xG","1962491495224926532","https://pbs.twimg.com/media/GzwrmESa4AAXiDd.jpg","","in","","0","0","3","https://x.com/undefined/status/1962491495224926532","728845753020375040",
"1962483519927566623","Mon Sep 01 11:51:46 +0000 2025","0","rek! Yang lagi nyari buku PAI Edisi 3 sm Literasi Digital aku ada 25k an aj masih baru &amp; bagus bgt buku nya","1962483519927566623","","","in","","0","5","0","https://x.com/undefined/status/1962483519927566623","4217993619",
"1962471955820593218","Mon Sep 01 11:05:53 +0000 2025","0","️ Literasi digital bukan cuma soal bisa pakai teknologi tapi juga paham konsekuensi setiap aksi di dunia maya.","1962471970928533713","","teknologijelas","in","","0","0","0","https://x.com/undefined/status/1962471970928533713","1934475484613722112",
"1962470410244817167","Mon Sep 01 10:59:44 +0000 2025","0","️ Literasi digital adalah pertahanan pertama. Jangan sampai terbawa arus emosi sesaat karena sekali jejak digital tersebar dampaknya bisa panjang dan serius baik bagi individu maupun masyarakat.","1962470423121236470","","berita_bocor","in","","0","0","0","https://x.com/undefined/status/1962470423121236470","1934870223141916676",
"1962433837188923589","Mon Sep 01 08:34:21 +0000 2025","0","Kebumen Festival Literasi Kebumen 2025 tak hanya merayakan capaian literasi tetapi juga menyoroti tantangan era informasi digital melalui Bimbingan Teknis Literasi Informasi Rabu (27/8). https://t.co/i78vh3jcnW","1962433837188923589","https://pbs.twimg.com/media/Gzv3LGqbAAA0mZF.jpg","","in","","0","0","0","https://x.com/undefined/status/1962433837188923589","376593379",
"1962432316720153066","Mon Sep 01 08:28:19 +0000 2025","0","Kebumen Pemerintah Kabupaten Kebumen melalui Disarpus Kabupaten Kebumen menggelar rangkaian Kebumen Festival Literasi dengan menyelenggarakan Lokakarya Literasi Digital yang menghadirkan beragam pembicara dan peserta lintas generasi pada Rabu (27/8). https://t.co/9Mlly0OrPZ","1962432316720153066","https://pbs.twimg.com/media/Gzv1yotaEAAEvUa.jpg","","in","","0","0","0","https://x.com/undefined/status/1962432316720153066","376593379",
